job_id,job_role,industry,country,year,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level
2092,Teacher,Technology,Singapore,2023,44.38,42.95,29.12,126901.39,154102.0,21.43,2.43,27.03,53.35,3
2093,HR Manager,Energy,India,2026,32.26,32.6,78.08,122269.59,138889.59,13.59,-5.2,94.72,62.57,4
2094,Customer Support Rep,Healthcare,Brazil,2021,35.39,37.93,10.49,134653.25,102444.44,-23.92,8.47,15.13,38.08,2
2095,HR Manager,Finance,Canada,2025,73.22,59.19,47.46,141738.97,123040.84,-13.19,-14.31,62.07,46.29,2
2096,Teacher,Manufacturing,Japan,2025,21.8,17.6,60.98,140496.79,137944.51,-1.82,2.53,43.32,80.87,1
2097,Financial Analyst,Healthcare,Germany,2026,28.85,33.26,5.5,142914.79,170642.5,19.4,12.42,43.09,78.2,5
2098,Accountant,Manufacturing,India,2021,21.66,17.75,39.55,132443.49,133900.83,1.1,21.35,61.49,12.99,4
2099,Software Engineer,Retail,Germany,2021,58.85,65.6,65.65,85942.92,74813.9,-12.95,19.59,65.62,57.54,4
2100,Software Engineer,Manufacturing,India,2026,27.6,25.46,40.7,98869.37,82986.41,-16.06,0.12,78.49,53.15,1
2101,Teacher,Transportation,Brazil,2022,14.74,13.96,88.49,120628.38,125950.99,4.41,3.22,16.89,96.12,2
2102,Customer Support Rep,Education,Singapore,2023,42.2,33.91,43.38,73076.45,83455.29,14.2,6.87,85.82,40.12,1
2103,Financial Analyst,Transportation,USA,2022,40.09,34.45,4.75,106945.8,108023.41,1.01,3.12,58.52,19.86,1
2104,HR Manager,Education,Canada,2022,47.77,41.71,43.87,125947.24,111192.73,-11.71,3.73,75.14,18.68,4
2105,Customer Support Rep,Education,USA,2021,76.7,76.07,45.37,132172.2,141630.57,7.16,1.07,11.65,54.53,1
2106,Software Engineer,Technology,Australia,2021,50.95,53.43,76.05,117083.02,127890.18,9.23,10.51,68.11,40.24,3
2107,Truck Driver,Retail,India,2023,58.03,63.06,87.63,62666.26,66117.99,5.51,2.98,62.07,17.9,2
2108,HR Manager,Energy,Australia,2022,56.46,67.54,82.35,119488.94,123662.6,3.49,2.29,57.32,88.93,3
2109,Data Analyst,Finance,USA,2025,23.09,19.04,47.6,62380.51,66675.01,6.88,8.4,50.77,77.16,5
2110,Accountant,Education,Australia,2025,69.01,74.83,50.78,105103.93,94129.12,-10.44,13.48,82.86,95.03,3
2111,Marketing Specialist,Education,Germany,2025,42.57,45.99,73.7,109469.71,120603.49,10.17,6.26,50.4,6.11,3
2112,Customer Support Rep,Transportation,India,2020,84.12,89.97,84.93,46625.69,48182.74,3.34,1.2,84.09,70.87,2
2113,Marketing Specialist,Finance,USA,2024,19.19,20.47,88.91,81063.8,69852.53,-13.83,-15.93,17.4,89.2,2
2114,Customer Support Rep,Energy,India,2020,85.84,102.94,58.52,120143.0,127432.43,6.07,-5.77,68.48,90.12,5
2115,Marketing Specialist,Education,Canada,2025,68.16,80.11,86.88,134243.27,112974.74,-15.84,19.24,15.09,67.77,4
2116,Customer Support Rep,Healthcare,USA,2021,47.97,47.36,68.17,139412.95,136707.22,-1.94,17.78,44.9,23.98,2
2117,Teacher,Retail,Brazil,2022,36.07,30.46,97.11,98870.09,95439.56,-3.47,-3.77,59.23,53.29,3
2118,Truck Driver,Finance,Singapore,2020,27.49,32.44,27.54,31942.16,32399.85,1.43,-2.57,22.4,4.17,4
2119,Teacher,Technology,UK,2024,36.57,38.37,11.18,67599.34,59760.96,-11.6,2.2,55.55,8.52,3
2120,Accountant,Retail,USA,2024,13.26,13.36,24.79,41444.86,44801.25,8.1,3.52,75.18,81.56,1
2121,Customer Support Rep,Transportation,Japan,2025,86.03,102.3,76.32,103008.95,91478.22,-11.19,0.27,71.8,99.49,5
2122,Financial Analyst,Finance,UK,2023,42.72,46.54,49.51,81832.01,82936.25,1.35,-21.17,43.02,74.88,5
2123,Teacher,Transportation,Singapore,2024,71.2,82.1,22.77,137509.1,119793.09,-12.88,-5.71,75.41,30.47,3
2124,Customer Support Rep,Healthcare,USA,2021,28.71,27.26,72.15,69235.01,79372.41,14.64,16.85,76.04,89.71,5
2125,Customer Support Rep,Technology,Brazil,2023,55.28,47.9,31.89,81860.07,90513.04,10.57,-1.96,70.38,73.17,5
2126,Financial Analyst,Retail,Canada,2026,66.83,74.4,68.22,82759.38,83116.29,0.43,8.02,28.25,29.28,2
2127,HR Manager,Retail,Brazil,2020,58.55,68.5,17.87,39881.58,36733.52,-7.89,-9.38,69.42,32.99,2
2128,Customer Support Rep,Technology,Brazil,2021,86.4,72.84,3.8,55018.34,51644.32,-6.13,1.61,15.91,75.56,3
2129,Software Engineer,Healthcare,Canada,2021,11.5,13.4,36.8,110472.7,102441.39,-7.27,-2.69,61.72,56.06,3
2130,Software Engineer,Manufacturing,Germany,2024,53.81,59.36,67.07,83895.67,86141.52,2.68,13.53,99.12,81.94,1
2131,Software Engineer,Education,Australia,2022,5.0,4.64,57.19,116576.34,133495.95,14.51,7.55,35.44,18.39,1
2132,Financial Analyst,Retail,UK,2023,13.77,14.18,68.86,69137.97,65370.85,-5.45,6.38,18.94,70.18,5
2133,HR Manager,Education,USA,2025,35.76,38.22,83.17,132314.69,131596.82,-0.54,-7.97,76.05,77.4,1
2134,Mechanical Engineer,Manufacturing,Canada,2021,64.93,57.87,19.25,100801.5,92193.76,-8.54,16.38,19.42,71.67,3
2135,Software Engineer,Finance,Singapore,2025,20.98,18.18,14.77,67789.15,55981.88,-17.42,16.4,11.86,9.69,3
2136,Marketing Specialist,Manufacturing,Japan,2021,30.34,32.27,9.85,97278.82,94734.33,-2.62,1.55,25.5,6.72,3
2137,HR Manager,Manufacturing,Singapore,2021,56.99,56.16,83.11,41866.9,40023.39,-4.4,-3.08,78.93,30.58,4
2138,Customer Support Rep,Transportation,Australia,2021,53.59,49.34,8.02,142732.03,163382.83,14.47,7.44,69.25,51.43,4
2139,Data Analyst,Energy,UK,2023,6.28,6.64,15.54,79725.98,89739.06,12.56,10.75,71.65,67.15,2
2140,Accountant,Manufacturing,Japan,2025,20.43,19.18,4.29,116337.23,115735.61,-0.52,-3.73,87.1,55.2,2
2141,HR Manager,Technology,Canada,2021,13.27,15.79,82.86,45791.29,45361.56,-0.94,13.03,43.47,46.11,2
2142,Teacher,Manufacturing,India,2021,68.42,72.78,5.92,144912.52,151381.05,4.46,-1.4,67.25,18.75,1
2143,Teacher,Manufacturing,Japan,2025,21.95,25.2,41.97,108549.18,127817.06,17.75,5.32,53.13,28.74,4
2144,Data Analyst,Healthcare,USA,2024,25.44,29.09,46.8,55613.92,50846.85,-8.57,9.92,31.35,69.24,1
2145,Teacher,Transportation,USA,2020,64.58,57.84,25.7,66854.48,58974.4,-11.79,8.52,19.38,67.89,1
2146,Software Engineer,Healthcare,Germany,2026,54.54,54.56,36.38,81845.13,85569.7,4.55,3.9,79.13,20.81,1
2147,HR Manager,Healthcare,USA,2026,36.89,37.54,61.3,86182.07,91209.97,5.83,11.76,55.46,85.44,1
2148,Data Analyst,Education,India,2021,52.58,58.43,95.64,61976.03,65316.8,5.39,1.78,79.5,92.65,2
2149,Truck Driver,Energy,UK,2022,29.42,30.92,14.46,90467.66,83315.07,-7.91,2.18,39.06,16.89,3
2150,Truck Driver,Healthcare,Germany,2020,90.92,84.37,33.4,130782.96,148243.85,13.35,14.39,67.24,94.62,5
2151,HR Manager,Finance,USA,2026,24.49,29.28,83.1,100676.71,112995.31,12.24,18.35,15.26,21.8,1
2152,Data Analyst,Retail,India,2024,67.3,68.23,37.84,121444.62,117577.61,-3.18,5.16,76.26,73.22,4
2153,Accountant,Technology,Germany,2020,21.56,25.5,22.39,84929.92,87020.76,2.46,-4.18,43.79,35.32,2
2154,Teacher,Transportation,UK,2022,67.89,54.57,79.79,98573.83,98957.23,0.39,7.11,14.98,5.06,3
2155,Customer Support Rep,Transportation,India,2023,86.82,98.67,34.59,104163.9,109582.26,5.2,4.88,95.5,98.38,2
2156,Data Analyst,Manufacturing,India,2022,60.65,70.59,21.73,129720.81,119110.47,-8.18,6.41,63.77,68.66,3
2157,Data Analyst,Education,India,2022,15.42,14.77,59.85,74892.69,67739.82,-9.55,1.74,94.67,75.05,1
2158,Software Engineer,Healthcare,UK,2023,5.0,5.53,73.98,31167.72,35285.63,13.21,-11.14,50.75,77.8,5
2159,Mechanical Engineer,Healthcare,Singapore,2021,39.78,34.27,97.64,59044.8,54778.24,-7.23,9.41,39.61,44.2,3
2160,Marketing Specialist,Retail,Australia,2020,23.46,22.99,15.72,97080.78,92343.12,-4.88,6.83,88.4,18.51,3
2161,Truck Driver,Education,Canada,2026,40.78,43.41,46.88,89927.47,92151.68,2.47,1.99,65.53,13.54,1
2162,Software Engineer,Healthcare,UK,2022,26.18,29.43,56.84,43037.85,37289.69,-13.36,-1.6,56.57,84.34,2
2163,Teacher,Energy,Japan,2026,40.54,39.46,90.54,99142.25,83104.79,-16.18,9.5,64.7,57.59,1
2164,Data Analyst,Transportation,Canada,2021,27.78,33.23,88.19,119950.35,94362.73,-21.33,26.0,26.64,30.57,1
2165,Mechanical Engineer,Healthcare,UK,2026,64.18,62.99,88.23,47749.34,58292.61,22.08,6.25,56.52,88.92,4
2166,Mechanical Engineer,Education,Japan,2023,79.27,67.09,13.0,45638.89,40902.51,-10.38,19.77,76.0,40.55,4
2167,Teacher,Education,UK,2026,53.93,59.75,54.82,94740.43,93080.17,-1.75,-3.09,59.12,46.2,2
2168,Teacher,Transportation,Brazil,2023,73.05,84.93,82.19,75035.77,69473.7,-7.41,20.38,30.93,34.29,5
2169,Financial Analyst,Energy,Brazil,2024,14.97,13.96,46.07,144657.71,153737.91,6.28,2.09,30.6,19.1,2
2170,Teacher,Finance,Singapore,2024,46.33,49.53,4.43,56527.9,45314.11,-19.84,-0.2,74.14,51.12,5
2171,Customer Support Rep,Finance,Germany,2022,36.23,41.94,29.29,117735.73,146208.42,24.18,4.69,40.14,67.82,1
2172,Customer Support Rep,Technology,Australia,2024,57.44,56.0,85.55,36020.26,24312.48,-32.5,26.12,42.56,99.42,4
2173,Accountant,Finance,USA,2022,17.78,18.42,68.17,142119.6,150944.28,6.21,17.1,20.51,37.37,3
2174,Accountant,Retail,Japan,2021,19.72,22.73,74.96,120904.41,122122.35,1.01,26.78,23.5,32.97,5
2175,Teacher,Manufacturing,Germany,2026,19.58,21.35,16.02,114253.63,109680.71,-4.0,23.91,22.17,31.48,2
2176,Software Engineer,Healthcare,India,2025,22.41,24.2,11.37,129488.24,120515.44,-6.93,10.77,74.72,66.85,2
2177,Teacher,Technology,Singapore,2022,62.37,54.61,15.76,58378.08,65402.2,12.03,-0.5,76.41,92.55,1
2178,Data Analyst,Finance,Japan,2026,5.0,4.02,69.91,63514.5,67073.1,5.6,-14.86,19.22,64.27,5
2179,Accountant,Technology,UK,2022,32.76,34.5,83.4,50533.36,50807.96,0.54,12.63,93.06,20.77,2
2180,Data Analyst,Manufacturing,India,2020,42.32,40.69,77.42,102709.07,111688.31,8.74,4.88,43.94,22.0,5
2181,Teacher,Healthcare,UK,2023,52.57,55.18,43.91,88393.21,86513.17,-2.13,2.12,97.8,72.65,2
2182,Financial Analyst,Retail,Japan,2023,74.05,68.24,74.19,115680.33,120836.3,4.46,-13.01,66.47,48.11,3
2183,Truck Driver,Technology,Canada,2020,82.9,93.94,85.06,126410.83,96285.71,-23.83,2.6,84.82,49.02,2
2184,Software Engineer,Technology,UK,2024,17.25,17.3,14.18,112995.54,99246.4,-12.17,-3.34,96.09,77.69,2
2185,Software Engineer,Transportation,Singapore,2025,55.09,57.82,83.92,121099.5,126828.05,4.73,6.01,27.24,94.34,4
2186,Financial Analyst,Retail,Brazil,2022,38.1,38.53,12.27,94812.89,105838.71,11.63,3.53,29.47,50.58,2
2187,Teacher,Healthcare,Canada,2020,77.62,91.5,68.37,125737.72,132740.65,5.57,-3.13,65.62,9.16,5
2188,Teacher,Healthcare,Germany,2023,17.92,15.11,72.44,47005.82,36848.28,-21.61,0.12,59.55,70.65,5
2189,Software Engineer,Manufacturing,Singapore,2021,47.93,48.23,46.43,77737.87,74619.24,-4.01,13.58,33.34,74.33,5
2190,Marketing Specialist,Finance,Japan,2023,35.18,40.07,32.79,114233.38,112824.75,-1.23,0.1,40.89,81.67,3
2191,Teacher,Transportation,UK,2020,77.69,76.48,82.48,113963.36,116369.41,2.11,0.82,58.19,1.64,3
2192,Teacher,Manufacturing,Canada,2020,27.59,32.25,92.61,125862.06,126103.75,0.19,-10.17,86.28,86.2,1
2193,Data Analyst,Education,Australia,2020,43.13,50.52,50.01,136684.33,112923.16,-17.38,1.42,92.48,38.79,2
2194,HR Manager,Healthcare,Brazil,2020,45.24,42.14,66.28,149403.75,157078.25,5.14,-1.61,14.55,55.35,1
2195,Customer Support Rep,Technology,Canada,2021,45.64,38.96,77.18,56090.02,51967.67,-7.35,-4.03,62.81,65.97,5
2196,Customer Support Rep,Technology,Germany,2022,26.23,23.52,43.1,69837.23,71530.53,2.42,8.24,66.33,33.8,1
2197,Marketing Specialist,Technology,Japan,2020,59.05,67.16,59.48,124135.38,129703.85,4.49,20.58,38.1,74.58,1
2198,Mechanical Engineer,Finance,Canada,2020,24.48,27.21,80.45,128657.39,110858.06,-13.83,3.78,18.98,74.34,3
2199,HR Manager,Transportation,Brazil,2021,72.04,76.38,14.42,142187.57,141752.58,-0.31,7.25,63.53,77.72,3
2200,Teacher,Education,UK,2025,61.55,73.06,11.49,99686.98,106376.24,6.71,8.3,88.67,97.8,1
2201,Mechanical Engineer,Transportation,Brazil,2020,45.85,51.91,42.73,80677.67,86612.97,7.36,-0.7,98.72,25.63,5
2202,Accountant,Technology,Singapore,2023,13.93,15.69,62.02,145163.86,142741.95,-1.67,4.04,54.32,8.55,5
2203,Software Engineer,Retail,UK,2021,18.33,15.58,22.41,42737.36,46678.48,9.22,3.7,70.96,61.8,4
2204,Data Analyst,Finance,Germany,2021,49.39,55.89,87.77,107116.76,108073.96,0.89,14.85,34.96,88.01,2
2205,Accountant,Education,Japan,2026,47.9,55.69,4.02,77701.89,78991.89,1.66,14.96,68.22,86.96,2
2206,Mechanical Engineer,Retail,Australia,2024,64.31,67.66,98.23,112281.2,110597.36,-1.5,-6.15,44.64,78.27,4
2207,Software Engineer,Transportation,Germany,2021,11.24,13.38,31.51,81470.84,86125.14,5.71,-11.21,15.28,14.97,5
2208,Marketing Specialist,Finance,UK,2024,62.21,54.41,23.55,125157.87,123478.83,-1.34,-3.73,12.08,34.68,4
2209,Data Analyst,Technology,UK,2026,48.93,40.91,88.83,139139.89,132159.98,-5.02,2.56,10.46,40.85,3
2210,Financial Analyst,Finance,Japan,2020,54.09,50.46,83.67,115992.75,130960.75,12.9,-3.25,94.64,9.31,4
2211,Mechanical Engineer,Healthcare,Canada,2021,31.43,30.97,49.8,95063.48,104937.99,10.39,-7.38,68.06,57.78,1
2212,HR Manager,Education,Australia,2020,17.96,17.8,35.62,88924.62,88587.71,-0.38,13.21,11.26,43.88,1
2213,Accountant,Energy,Canada,2023,67.45,75.0,51.34,59972.28,74581.44,24.36,-8.35,99.99,64.42,3
2214,Truck Driver,Healthcare,India,2024,73.6,73.35,35.45,127554.36,130183.7,2.06,4.98,51.14,6.8,4
2215,Software Engineer,Education,Canada,2023,47.78,39.12,25.05,72448.59,72149.52,-0.41,22.15,12.58,61.68,4
2216,Marketing Specialist,Healthcare,Japan,2022,38.8,45.35,49.96,115077.02,123138.13,7.0,-2.55,74.89,90.41,5
2217,Marketing Specialist,Education,Australia,2020,12.37,12.11,67.92,41419.67,44024.71,6.29,3.73,49.23,98.54,4
2218,Financial Analyst,Energy,Canada,2025,13.98,15.2,58.1,90064.76,92871.49,3.12,11.45,33.31,90.17,1
2219,Marketing Specialist,Technology,Germany,2025,40.05,45.08,38.88,132111.7,119429.34,-9.6,8.65,68.47,19.13,5
2220,Software Engineer,Healthcare,India,2022,28.83,25.03,2.2,55426.38,47490.82,-14.32,33.24,55.13,24.77,4
2221,Accountant,Transportation,India,2021,57.96,62.7,35.8,135740.41,154080.15,13.51,14.13,34.96,0.06,4
2222,Truck Driver,Finance,Australia,2023,85.58,96.61,12.32,74892.62,84157.96,12.37,18.12,87.43,14.03,4
2223,Financial Analyst,Energy,India,2020,40.1,33.64,38.96,31812.89,32017.43,0.64,14.47,86.48,5.99,2
2224,Data Analyst,Transportation,Singapore,2021,15.92,14.39,38.67,126343.96,110386.28,-12.63,0.15,15.85,7.95,4
2225,Mechanical Engineer,Finance,Australia,2022,63.2,61.81,72.62,111874.45,121047.87,8.2,14.46,44.02,7.74,5
2226,Truck Driver,Manufacturing,Japan,2020,25.85,23.66,0.92,57608.71,51905.94,-9.9,2.9,19.38,89.64,3
2227,Truck Driver,Technology,Brazil,2021,65.98,77.45,34.58,111257.39,116822.91,5.0,-7.48,21.66,0.21,4
2228,Accountant,Manufacturing,Australia,2024,75.21,76.86,92.69,70059.78,63335.92,-9.6,-11.64,73.54,56.58,1
2229,Marketing Specialist,Transportation,USA,2026,74.77,60.58,70.82,69639.32,69941.72,0.43,-8.36,55.46,13.7,3
2230,Teacher,Energy,Germany,2020,24.13,23.25,40.88,68106.98,69426.95,1.94,4.94,70.63,6.89,2
2231,Software Engineer,Transportation,Canada,2022,8.24,9.61,63.01,131182.04,129590.68,-1.21,14.28,14.37,18.83,2
2232,Data Analyst,Healthcare,India,2022,5.0,4.38,41.05,44183.62,43295.14,-2.01,-7.37,40.62,46.77,4
2233,Data Analyst,Retail,Japan,2026,30.04,31.78,93.72,42943.72,49755.08,15.86,5.38,29.39,82.89,4
2234,Financial Analyst,Manufacturing,Canada,2021,74.67,78.72,10.59,137435.38,146568.68,6.65,12.75,13.31,79.9,1
2235,Data Analyst,Transportation,Australia,2026,9.66,8.58,57.71,61797.69,68486.54,10.82,21.16,19.73,65.6,3
2236,Accountant,Manufacturing,Australia,2023,74.68,64.55,59.71,71023.84,58266.0,-17.96,1.59,41.87,2.89,4
2237,Truck Driver,Healthcare,Singapore,2022,93.71,98.39,50.07,76045.84,59090.85,-22.3,12.32,42.39,46.39,5
2238,Teacher,Technology,Brazil,2026,29.32,25.57,55.66,131131.85,135648.62,3.44,16.81,93.63,44.53,5
2239,Customer Support Rep,Finance,UK,2022,93.83,86.18,24.03,106565.78,122262.75,14.73,-9.2,37.45,61.79,3
2240,Software Engineer,Healthcare,Japan,2021,19.3,15.84,91.21,135984.62,144160.52,6.01,23.62,21.33,18.92,4
2241,Mechanical Engineer,Finance,Singapore,2022,30.26,34.99,17.3,140744.78,166336.1,18.18,6.92,19.92,26.9,5
2242,Software Engineer,Energy,UK,2025,67.1,60.82,29.65,53711.69,51828.16,-3.51,0.12,67.81,45.54,4
2243,Marketing Specialist,Finance,USA,2021,48.76,41.4,80.21,124091.36,123364.1,-0.59,2.59,16.19,79.21,2
2244,Teacher,Healthcare,Singapore,2021,61.61,71.52,23.64,84755.51,80789.59,-4.68,-6.47,57.0,5.33,3
2245,Customer Support Rep,Manufacturing,USA,2022,75.04,76.34,82.9,62613.66,64529.39,3.06,17.96,27.11,67.7,3
2246,Software Engineer,Retail,Canada,2024,49.89,59.58,54.13,62564.28,59258.07,-5.28,-4.8,58.77,17.02,1
2247,Truck Driver,Energy,Singapore,2023,26.56,24.82,86.54,35216.21,40525.78,15.08,0.91,95.79,98.55,3
2248,Mechanical Engineer,Transportation,Brazil,2026,39.54,46.66,3.54,119510.03,104100.62,-12.89,12.35,55.66,12.96,3
2249,Data Analyst,Healthcare,Japan,2023,61.01,57.54,62.6,49053.15,44933.68,-8.4,-0.11,55.28,49.47,3
2250,Accountant,Healthcare,Brazil,2023,22.25,24.32,36.18,52363.83,56117.68,7.17,-13.92,75.38,48.19,4
2251,HR Manager,Transportation,Canada,2025,46.79,40.03,91.47,141446.9,172612.04,22.03,11.32,99.52,99.61,5
2252,Data Analyst,Finance,India,2020,60.03,49.56,95.33,103519.35,99369.62,-4.01,18.0,38.77,46.32,1
2253,Marketing Specialist,Transportation,India,2023,20.28,19.12,85.76,34554.06,33582.42,-2.81,2.41,92.36,88.21,5
2254,Financial Analyst,Finance,Japan,2024,12.26,13.49,65.55,122128.9,125344.13,2.63,4.97,13.95,23.44,5
2255,Software Engineer,Retail,Singapore,2021,27.76,27.2,92.14,97200.52,96147.51,-1.08,-0.35,47.48,96.55,2
2256,Truck Driver,Transportation,India,2021,66.94,70.58,71.33,122404.72,106612.46,-12.9,11.63,88.66,73.21,4
2257,Data Analyst,Education,Japan,2023,51.93,62.25,80.25,129498.17,164473.89,27.01,4.24,39.63,83.94,4
2258,Software Engineer,Education,Germany,2024,53.37,58.08,99.71,61125.76,63353.35,3.64,21.69,38.17,16.06,3
2259,HR Manager,Retail,Canada,2026,72.71,75.49,82.49,95441.4,89126.14,-6.62,-6.41,44.34,97.29,4
2260,Customer Support Rep,Technology,Singapore,2020,25.39,30.33,98.05,149538.09,157655.98,5.43,4.73,45.6,2.63,1
2261,Software Engineer,Healthcare,Australia,2026,15.7,18.5,1.38,95519.3,93578.99,-2.03,0.96,17.93,85.95,5
2262,Marketing Specialist,Education,Australia,2021,51.37,59.64,68.84,146523.5,179590.22,22.57,6.61,61.87,48.43,5
2263,Teacher,Manufacturing,Brazil,2023,69.22,73.22,80.13,124363.67,131025.26,5.36,-6.02,27.97,58.33,2
2264,Marketing Specialist,Transportation,USA,2026,57.42,68.84,3.05,40949.09,40235.09,-1.74,-2.26,83.94,84.41,5
2265,Teacher,Healthcare,Singapore,2025,61.59,71.37,32.29,40578.56,44313.39,9.2,15.68,40.57,37.99,2
2266,Teacher,Education,Brazil,2021,77.07,63.62,77.37,67156.0,75314.67,12.15,-4.25,73.69,53.48,4
2267,Customer Support Rep,Finance,UK,2024,79.42,81.99,28.66,118093.84,115850.27,-1.9,5.35,91.15,54.56,1
2268,Marketing Specialist,Transportation,Canada,2026,70.8,81.64,44.5,90919.2,78982.96,-13.13,-16.87,90.56,78.81,5
2269,Accountant,Education,Germany,2020,18.86,19.69,99.59,101466.08,108306.36,6.74,12.16,41.53,37.18,1
2270,Software Engineer,Transportation,USA,2025,50.69,50.69,57.06,115548.69,107113.68,-7.3,13.87,23.21,29.18,5
2271,Accountant,Technology,Brazil,2020,45.53,42.65,56.84,36415.89,28042.57,-22.99,6.7,58.12,42.25,5
2272,Teacher,Technology,UK,2023,29.9,34.73,18.48,111763.87,112572.77,0.72,12.95,88.88,12.49,3
2273,Accountant,Manufacturing,Germany,2022,44.57,43.8,0.81,83190.88,95312.64,14.57,-6.24,94.45,8.58,2
2274,Financial Analyst,Manufacturing,Singapore,2026,32.92,32.19,45.52,122977.17,117585.74,-4.38,4.48,73.91,88.48,3
2275,Software Engineer,Retail,India,2021,35.97,37.14,16.29,56477.51,54259.31,-3.93,-10.02,93.53,52.18,1
2276,Marketing Specialist,Finance,India,2023,23.45,21.25,38.4,104791.08,83122.19,-20.68,-6.53,60.83,24.18,5
2277,Data Analyst,Finance,UK,2022,5.52,4.47,25.13,40991.04,45717.04,11.53,-1.91,74.47,61.09,3
2278,Accountant,Finance,India,2023,69.68,63.6,88.51,77908.7,65665.43,-15.71,-11.46,18.83,97.55,3
2279,Customer Support Rep,Transportation,India,2023,34.7,32.49,31.93,38961.53,41766.81,7.2,0.92,40.55,12.37,1
2280,Teacher,Finance,Japan,2025,55.2,66.16,23.23,63548.52,53298.04,-16.13,5.69,93.91,98.15,1
2281,Customer Support Rep,Transportation,Singapore,2022,82.03,75.95,40.35,59076.68,69786.74,18.13,-4.4,24.9,43.49,4
2282,Accountant,Healthcare,Canada,2020,54.2,51.72,35.76,30119.88,30635.05,1.71,6.34,97.25,71.93,2
2283,Marketing Specialist,Technology,India,2022,48.42,43.95,99.93,100770.34,112433.72,11.57,16.49,86.07,0.97,3
2284,Truck Driver,Technology,UK,2024,40.42,43.09,89.51,112240.65,92099.7,-17.94,-6.21,76.42,74.12,3
2285,Data Analyst,Manufacturing,USA,2024,42.49,38.95,92.52,96225.59,90119.87,-6.35,11.45,40.96,87.46,1
2286,Financial Analyst,Healthcare,Germany,2026,13.51,13.57,48.17,120147.62,109069.72,-9.22,-2.16,93.35,57.17,3
2287,Data Analyst,Manufacturing,USA,2022,7.33,6.43,99.88,53473.08,46330.0,-13.36,23.48,89.7,75.52,2
2288,Customer Support Rep,Finance,UK,2022,66.79,53.72,87.98,83360.1,83294.0,-0.08,12.67,72.48,6.93,3
2289,Truck Driver,Manufacturing,India,2022,77.16,72.16,35.14,44238.7,42845.36,-3.15,1.46,39.54,89.2,5
2290,HR Manager,Energy,Japan,2023,35.78,38.99,8.27,100931.86,105180.81,4.21,4.84,86.16,45.48,5
2291,Teacher,Manufacturing,Canada,2021,64.26,56.37,56.23,38954.29,34297.01,-11.96,-1.63,74.7,49.01,2
2292,HR Manager,Transportation,India,2024,62.57,62.96,8.65,118244.12,136446.1,15.39,9.37,77.68,15.57,5
2293,HR Manager,Healthcare,Germany,2025,21.5,17.81,31.99,86821.03,94947.25,9.36,15.95,28.4,5.85,4
2294,Teacher,Energy,Singapore,2024,48.22,52.08,99.83,73033.33,71216.82,-2.49,13.35,72.05,59.83,3
2295,Mechanical Engineer,Finance,Singapore,2023,13.71,11.4,2.08,74500.09,69169.28,-7.16,10.37,64.53,28.88,2
2296,Marketing Specialist,Education,Australia,2025,65.79,73.64,77.54,92980.02,101087.82,8.72,-1.07,26.75,28.98,1
2297,Truck Driver,Healthcare,USA,2024,37.88,40.52,68.62,108301.2,98781.35,-8.79,3.14,92.01,50.77,3
2298,Marketing Specialist,Transportation,Canada,2024,38.49,39.86,19.28,45905.85,39475.96,-14.01,0.15,31.99,89.25,5
2299,Mechanical Engineer,Transportation,USA,2020,47.15,46.84,68.95,144185.77,128355.24,-10.98,7.61,36.74,48.24,2
2300,Mechanical Engineer,Transportation,UK,2022,58.38,52.37,53.49,112160.6,124532.84,11.03,3.44,88.25,47.07,2
2301,Data Analyst,Manufacturing,Australia,2022,68.1,56.54,0.34,75680.19,88264.12,16.63,18.01,52.88,12.49,2
2302,Mechanical Engineer,Finance,USA,2022,21.93,25.02,86.79,110867.82,121985.76,10.03,21.86,28.26,42.83,1
2303,Mechanical Engineer,Manufacturing,Japan,2024,58.71,59.59,1.86,144426.82,137538.01,-4.77,11.87,65.48,92.32,3
